date,ville,magasin,transaction_id,client_id,sexe,age_client,categorie,produit,prix_unitaire,quantite,remise_pct,moyen_paiement
2024-04-01,Casablanca,C,T000287,C1113,M,47,Alimentation,Riz,79.69,4,10,Carte
2024-06-05,Rabat,B,T000288,C1464,,27,Vetements,Jean,537.93,1,0,En ligne
2024-04-01,Fes,D,T000289,C1382,F,36,Electronique,Tablette,1577.48,2,0,Carte
2024-06-30,Tanger,A,T000290,C1201,F,23,Sports,Tapis Yoga,1227.79,3,0,Especes
2024-05-31,Marrakech,E,T000291,C1193,M,32,Beaute,Maquillage,697.4,2,,Carte
2024-03-16,Casablanca,D,T000292,C1580,M,43,Alimentation,Pates,121.94,2,5,Especes
2024-09-24,Agadir,D,T000293,C1624,F,46,Maison,Coussin,756.62,1,15,En ligne
2024-08-06,Casablanca,C,T000294,C1550,F,51,Alimentation,Riz,95.79,2,15,En ligne
2024-07-18,Rabat,C,T000295,C1441,M,21,Beaute,Parfum,463.42,1,0,Carte
2024-11-29,Rabat,C,T000296,C1226,F,30,Vetements,Robe,465.47,1,0,En ligne
2024-02-25,Casablanca,B,T000297,C1074,F,47,Vetements,Sweat,821.37,2,5,En ligne
2024-04-05,Casablanca,E,T000298,C1623,M,47,Vetements,Sweat,624.18,4,0,En ligne
2024-06-11,Casablanca,A,T000299,C1258,M,30,Alimentation,Cafe,20.51,1,0,Carte
2024-03-21,Fes,A,T000300,C1431,M,40,Beaute,Parfum,345.51,1,0,carte
2024-02-02,Marrakech,B,T000301,C1666,F,46,Beaute,Shampooing,323.64,1,0,Especes
2024-09-11,Fes,E,T000302,C1028,M,38,Electronique,Souris,2410.86,1,10,CB
2024-02-15,Fes,C,T000303,C1333,M,20,Vetements,Robe,124.75,1,0,Carte
2024-03-28,Casablanca,D,T000304,C1374,M,27,Alimentation,Huile,165.21,3,5,Especes
2024-08-12,Casablanca,E,T000305,C1181,F,21,Beaute,Serum,187.76,2,5,En ligne
2024-06-29,Rabat,A,T000306,C1689,M,35,Sports,Tapis Yoga,957.33,3,0,Especes
2024-04-19,Fes,B,T000307,C1604,F,45,Electronique,Smartphone,2818.27,1,0,Carte
2024-08-01,Fes,B,T000308,C1018,M,44,Maison,Lampe,959.54,1,0,Especes
2024-05-01,Tanger,C,T000309,C1068,M,33,Beaute,Creme,509.59,3,0,Carte
2024-12-15,Tanger,E,T000310,C1571,M,20,Maison,Chaise,782.6,1,15,Carte
2024-05-26,Tanger,E,T000311,C1139,F,21,Alimentation,Pates,154.2,2,10,Carte
2024-01-13,Marrakech,D,T000312,C1685,M,40,Alimentation,Cereales,112.99,1,,En ligne
2024-08-09,Fes,E,T000313,C1085,M,23,Alimentation,Riz,193.28,2,0,En ligne
2024-06-23,Fes,A,T000314,C1616,F,22,Maison,Chaise,894.58,2,15,Carte
2024-02-16,Agadir,D,T000315,C1045,M,33,Electronique,Souris,3469.18,1,0,Especes
2024-11-17,Tanger,C,T000316,C1321,F,19,Beaute,Maquillage,697.75,1,15,En ligne
2024-09-19,Fes,C,T000317,C1430,M,25,Vetements,T-shirt,656.56,2,5,Especes
2024-04-25,Tanger,D,T000318,C1217,M,25,Sports,Chaussures Running,227.88,1,5,Especes
2024-09-29,Agadir,B,T000319,C1153,F,51,Electronique,Smartphone,3215.87,3,10,Especes
2024-07-11,Agadir,A,T000320,C1223,,34,Sports,Velo appartement,1078.32,1,5,Especes
2024-04-20,Agadir,A,T000321,C1195,M,30,Maison,Chaise,509.53,1,0,En ligne
2024-06-15,Tanger,D,T000322,C1080,M,24,Beaute,Maquillage,388.84,1,10,Especes
2024-05-20,Marrakech,A,T000323,C1376,M,32,Electronique,Casque,2627.57,2,5,En ligne
2024-06-28,Rabat,D,T000324,C1402,M,35,Maison,Chaise,1003.88,2,,En ligne
2024-10-25,Casablanca,E,T000325,C1536,M,16,Maison,Tapis,884.94,2,0,Especes
2024-08-10,Rabat,C,T000326,C1503,F,34,Sports,Halteres,470.79,2,10,Carte
2024-11-26,Agadir,D,T000327,C1617,M,37,Sports,Tapis Yoga,1769.45,1,10,Carte
2024-10-20,Fes,D,T000328,C1088,M,45,Beaute,Serum,428.27,1,0,Carte
2024-05-25,Casablanca,B,T000329,C1349,M,38,Sports,Ballon,1596.3,1,0,Carte
2024-08-19,Rabat,A,T000330,C1362,M,28,Sports,Chaussures Running,407.42,1,10,Especes
2024-05-10,Agadir,D,T000331,C1673,F,16,Alimentation,Pates,212.76,1,5,Especes
2024-10-08,Tanger,D,T000332,C1470,F,30,Maison,Lampe,169.46,1,10,Carte
2024-10-05,Tanger,C,T000333,C1272,F,43,Sports,Raquette,855.82,1,0,Carte
2024-02-21,Marrakech,B,T000334,C1045,M,30,Vetements,Veste,506.48,2,0,En-ligne
2024-10-13,Marrakech,A,T000335,C1477,F,43,Alimentation,The,140.35,1,0,Carte
2024-09-18,Tanger,B,T000336,C1027,M,31,Maison,Chaise,780.51,2,,Carte
2024-12-06,Fes,C,T000337,C1358,M,16,Maison,Coussin,176.18,2,10,CB
2024-07-19,Rabat,A,T000338,C1399,M,30,Electronique,Casque,2294.11,1,0,Carte
2024-06-28,Agadir,C,T000339,C1516,M,33,Alimentation,Huile,37.95,2,10,Especes
2024-03-18,Rabat,C,T000340,C1500,M,16,Alimentation,Huile,129.35,2,0,En ligne
2024-11-03,Rabat,D,T000341,C1440,,,Beaute,Creme,672.31,2,0,carte
2024-01-13,Tanger,E,T000342,C1242,F,56,Maison,Miroir,708.13,2,0,Especes
2024-12-12,Marrakech,B,T000343,C1221,M,39,Electronique,Ecouteurs,2246.33,1,0,Carte
2024-08-09,Agadir,E,T000344,C1161,F,34,Beaute,Serum,650.79,1,10,Carte
2024-08-24,Marrakech,A,T000345,C1284,F,,Vetements,Chaussures,792.8,1,0,Especes
2024-12-13,Marrakech,E,T000346,C1001,M,40,Vetements,Sweat,504.44,1,0,Especes
2024-04-12,Fes,C,T000347,C1071,F,48,Alimentation,Cereales,96.7,1,10,En ligne
2024-05-31,Casablanca,D,T000348,C1474,,16,Alimentation,Huile,21.62,1,15,Especes
2024-05-13,Agadir,A,T000349,C1138,M,,Electronique,Souris,3259.78,1,0,Especes
2024-09-30,Fes,B,T000350,C1648,M,42,Beaute,Maquillage,291.11,1,5,Especes
2024-07-28,Casablanca,B,T000351,C1013,M,37,Alimentation,Cereales,72.03,2,0,Carte
2024-10-21,Fes,B,T000352,C1544,M,29,Beaute,Serum,178.83,2,15,Carte
2024-09-01,Agadir,A,T000353,C1509,M,49,Alimentation,Huile,48.85,2,0,En ligne
2024-07-15,Casablanca,B,T000354,C1288,M,39,Alimentation,Cafe,166,2,0,Carte
2024-01-30,Fes,A,T000355,C1419,M,36,Alimentation,Riz,61.49,1,0,Carte
2024-10-07,Tanger,E,T000356,C1101,,29,Electronique,Souris,3436.15,1,10,Especes
2024-01-01,Marrakech,D,T000357,C1633,,28,Alimentation,Cereales,142.34,2,0,En ligne
2024-03-09,Tanger,A,T000358,C1380,F,38,Alimentation,Riz,95.65,1,15,Carte
2024-01-22,Tanger,A,T000359,C1694,F,18,Electronique,Casque,1868.72,1,0,Especes
2024-08-14,Tanger,A,T000360,C1232,F,31,Maison,Chaise,649.68,2,5,En ligne
2024-09-23,Marrakech,C,T000361,C1304,F,30,Alimentation,Huile,102.94,1,0,En ligne
2024-05-17,Rabat,E,T000362,C1450,M,29,Vetements,Chaussures,443.2,1,5,Carte
2024-11-10,Fes,C,T000363,C1478,M,53,Beaute,Shampooing,397.22,1,10,Especes
2024-02-26,Fes,D,T000364,C1690,M,28,Alimentation,The,158.57,3,0,En ligne
2024-07-22,Fes,E,T000365,C1313,M,28,Beaute,Creme,339.5,3,10,En ligne
2024-04-28,Agadir,C,T000366,C1237,M,35,Vetements,Jean,467.23,1,0,Especes
2024-09-02,Marrakech,D,T000367,C1669,F,27,Sports,Raquette,605.18,2,5,Especes
2024-09-05,Tanger,B,T000368,C1507,F,30,Alimentation,The,16.3,2,10,Carte
2024-09-07,Casablanca,A,T000369,C1637,M,16,Maison,Lampe,1077.01,1,0,Especes
2024-08-10,Casablanca,D,T000370,C1043,M,38,Beaute,Creme,211.42,1,10,Carte
2024-05-23,Casablanca,D,T000371,C1011,F,34,Vetements,Robe,762.53,2,0,En ligne
2024-06-28,Tanger,A,T000372,C1347,M,44,Sports,Halteres,1548.46,1,0,Carte
2024-08-09,Fes,D,T000373,C1622,M,36,Alimentation,Pates,196.25,2,,Carte
2024-08-06,Marrakech,D,T000374,C1549,M,38,Alimentation,Cafe,213.54,1,0,Carte
2024-10-18,Casablanca,B,T000375,C1514,F,32,Sports,Raquette,1035.25,2,0,Carte
2024-07-13,Marrakech,A,T000376,C1310,M,18,Electronique,Souris,572.92,2,0,Especes
2024-06-16,Tanger,A,T000377,C1391,M,35,Alimentation,Pates,88.8,1,0,Especes
2024-10-25,Tanger,A,T000378,C1525,M,40,Maison,Coussin,770.24,1,10,Carte
2024-12-20,Fes,C,T000379,C1243,M,36,Sports,Tapis Yoga,829.58,1,0,Especes
2024-05-31,Rabat,B,T000380,C1123,M,44,Alimentation,Riz,30.86,1,0,En ligne
2024-05-05,Tanger,E,T000381,C1163,,29,Alimentation,The,169.77,1,10,En ligne
2024-08-16,Tanger,A,T000382,C1130,M,41,Beaute,Serum,293.76,1,0,En ligne
2024-11-03,Casablanca,E,T000383,C1342,F,35,Vetements,T-shirt,125.07,3,0,Especes
2024-07-24,Casablanca,A,T000384,C1668,M,39,Sports,Halteres,377.5,2,0,Carte
2024-06-28,Fes,C,T000385,C1688,F,33,Beaute,Creme,385.81,1,0,En ligne
2024-03-25,Fes,E,T000386,C1267,F,44,Alimentation,Riz,65.21,2,15,Carte
2024-09-03,Fes,A,T000387,C1086,F,38,Sports,Tapis Yoga,991.18,1,10,En ligne
2024-12-15,Casablanca,D,T000388,C1397,F,16,Electronique,Smartphone,1774.77,1,5,Especes
2024-08-23,Tanger,E,T000389,C1596,M,,Electronique,Casque,3280.74,1,0,En ligne
2024-06-07,Fes,E,T000390,C1518,M,26,Alimentation,The,113.13,1,10,Especes
2024-05-23,Rabat,E,T000391,C1043,M,39,Sports,Chaussures Running,1181.95,1,0,Especes
2024-09-12,Tanger,A,T000392,C1470,M,46,Beaute,Shampooing,379.95,1,5,Especes
2024-08-09,Tanger,D,T000393,C1658,,30,Vetements,Robe,750.2,3,0,Carte
2024-05-14,Casablanca,E,T000394,C1350,F,16,Beaute,Savon,84.19,1,10,Especes
2024-12-03,Tanger,C,T000395,C1123,F,32,Beaute,Creme,455.77,1,5,carte
2024-08-06,Marrakech,D,T000396,C1060,M,26,Vetements,Veste,853.41,1,10,CB
2024-05-01,Casablanca,D,T000397,C1666,M,28,Sports,Ballon,1233.5,1,0,Especes
2024-10-04,Marrakech,A,T000398,C1036,F,45,Electronique,Tablette,1137.13,2,0,En ligne
2024-10-30,Fes,A,T000399,C1527,M,,Alimentation,Cereales,170.09,1,0,Carte
2024-10-14,Casablanca,B,T000400,C1436,M,35,Maison,Chaise,494.11,1,0,Especes
2024-07-01,Agadir,B,T000401,C1614,F,29,Beaute,Savon,365.51,1,15,En ligne
2024-04-05,Rabat,B,T000402,C1310,F,30,Alimentation,The,111.21,2,5,Especes
2024-09-04,Fes,B,T000403,C1466,M,34,Maison,Coussin,366.58,1,10,Especes
2024-04-08,Casablanca,A,T000404,C1136,F,26,Beaute,Parfum,407.48,2,10,Carte
2024-09-15,Casablanca,C,T000405,C1570,M,33,Alimentation,Huile,113.55,1,5,En ligne
2024-11-06,Casablanca,C,T000406,C1642,M,50,Electronique,Tablette,1330.46,1,5,Especes
2024-01-11,Marrakech,C,T000407,C1385,M,31,Electronique,Souris,3065.25,2,0,CB
2024-10-29,Marrakech,E,T000408,C1571,F,32,Sports,Tapis Yoga,196.02,1,0,Carte
2024-07-13,Marrakech,A,T000409,C1503,F,21,Vetements,Chaussures,190.22,1,0,Carte
2024-03-20,Marrakech,A,T000410,C1305,M,46,Beaute,Maquillage,571.43,2,10,Carte
2024-05-07,Tanger,D,T000411,C1492,M,42,Vetements,Veste,235.4,1,0,Especes
2024-08-31,Casablanca,E,T000412,C1149,F,24,Alimentation,Cereales,129.1,2,5,Carte
2024-06-15,Rabat,C,T000413,C1156,M,47,Alimentation,Huile,179.41,2,0,En ligne
2024-12-18,Tanger,A,T000414,C1108,F,36,Sports,Tapis Yoga,920.1,2,5,Especes
2024-10-29,Rabat,D,T000415,C1639,M,37,Maison,Miroir,762.75,1,5,Carte
2024-07-09,Rabat,D,T000416,C1614,F,41,Beaute,Parfum,408.79,1,,En ligne
2024-07-13,Marrakech,D,T000417,C1488,M,38,Alimentation,Pates,59.16,1,10,Especes
2024-11-02,Rabat,D,T000418,C1328,M,37,Vetements,Chaussures,626.12,1,0,Especes
2024-10-01,Agadir,B,T000419,C1632,M,31,Alimentation,Huile,171.59,2,0,Especes
2024-11-01,Fes,A,T000420,C1221,M,51,Maison,Lampe,661.45,1,0,Carte
2024-08-18,Marrakech,B,T000421,C1030,F,37,Alimentation,Cereales,170.81,1,10,Especes
2024-08-22,Tanger,B,T000422,C1494,M,20,Alimentation,Cafe,50.99,1,10,Carte
2024-08-16,Agadir,C,T000423,C1544,M,28,Vetements,Chaussures,459.91,2,0,Carte
2024-08-16,Marrakech,D,T000424,C1101,F,,Vetements,T-shirt,713.5,1,0,En ligne
2024-06-27,Rabat,C,T000425,C1156,F,23,Vetements,Jean,627.66,1,5,Carte
2024-09-16,Casablanca,C,T000426,C1470,M,36,Alimentation,Cereales,214.86,1,5,Especes
2024-10-14,Rabat,C,T000427,C1548,M,41,Maison,Coussin,1268.36,1,0,Especes
2024-12-02,Fes,A,T000428,C1267,M,30,Alimentation,Riz,209.48,1,0,Especes
2024-07-11,Marrakech,E,T000429,C1142,M,51,Vetements,Sweat,436.11,1,0,Especes
2024-08-31,Tanger,E,T000430,C1618,F,53,Electronique,Tablette,2980.6,1,10,Especes
2024-05-26,Agadir,C,T000431,C1143,,25,Sports,Ballon,609.93,2,0,Carte
2024-09-12,Marrakech,C,T000432,C1267,M,36,Alimentation,Riz,155.88,3,0,En ligne
2024-03-25,Marrakech,B,T000433,C1272,F,32,Electronique,Souris,2973.95,2,,Especes
2024-11-06,Fes,A,T000434,C1413,F,,Alimentation,Cafe,129.7,2,0,Carte
2024-09-16,Marrakech,B,T000435,C1451,M,25,Sports,Tapis Yoga,1734.83,2,10,En ligne
2024-05-11,Marrakech,C,T000436,C1601,M,33,Electronique,Ecouteurs,337.93,1,15,En ligne
2024-01-02,Tanger,E,T000437,C1306,M,43,Electronique,Tablette,1799.7,1,0,En ligne
2024-01-13,Tanger,D,T000438,C1485,F,36,Electronique,Ecouteurs,3308.5,1,5,En ligne
2024-02-13,Agadir,E,T000439,C1344,M,33,Beaute,Creme,418,2,15,Carte
2024-10-09,Fes,D,T000440,C1001,M,33,Maison,Chaise,701.82,1,10,Especes
2024-08-18,Rabat,B,T000441,C1690,F,39,Maison,Table,214.66,1,0,En ligne
2024-12-12,Casablanca,A,T000442,C1663,F,29,Vetements,Veste,153.39,1,0,En ligne
2024-04-24,Agadir,B,T000443,C1145,F,29,Alimentation,The,13.4,2,5,Especes
2024-06-30,Casablanca,B,T000444,C1529,F,43,Sports,Tapis Yoga,1216.89,1,10,Carte
2024-02-09,Agadir,A,T000445,C1148,F,29,Electronique,Ecouteurs,2591.41,3,5,En ligne
2024-06-17,Rabat,A,T000446,C1190,F,33,Vetements,Jean,656.08,1,0,Especes
2024-08-10,Fes,A,T000447,C1005,M,30,Beaute,Shampooing,155.85,1,0,Especes
2024-07-23,Agadir,D,T000448,C1692,F,34,Sports,Velo appartement,305.47,2,0,CB
2024-12-14,Agadir,B,T000449,C1128,F,37,Alimentation,Huile,145.47,1,0,Especes
2024-05-22,Agadir,A,T000450,C1308,M,38,Maison,Coussin,373.77,2,0,Especes
2024-01-08,Rabat,E,T000451,C1657,M,,Alimentation,The,50.94,1,5,En ligne
2024-05-01,Casablanca,C,T000452,C1144,F,41,Electronique,Souris,1950.66,2,10,Carte
2024-09-08,Fes,D,T000453,C1440,F,16,Alimentation,Pates,154.44,4,0,En-ligne
2024-03-17,Marrakech,C,T000454,C1449,M,26,Sports,Tapis Yoga,200.31,2,0,Especes
2024-02-21,Fes,B,T000455,C1130,M,18,Alimentation,Huile,113.76,2,15,Carte
2024-05-26,Rabat,D,T000456,C1156,F,49,Vetements,Robe,700.38,1,15,Carte
2024-07-30,Rabat,B,T000457,C1321,M,49,Maison,Table,1255.76,2,0,Especes
2024-12-20,Fes,B,T000458,C1267,M,38,Alimentation,Pates,17.88,1,0,Especes
2024-08-23,Casablanca,A,T000459,C1117,F,56,Maison,Tapis,989.79,1,5,Especes
2024-09-14,Rabat,B,T000460,C1259,F,35,Maison,Coussin,713.14,1,5,Especes
2024-12-20,Rabat,C,T000461,C1291,M,42,Alimentation,Cereales,62.11,2,5,Especes
2024-11-03,Marrakech,D,T000462,C1354,F,44,Electronique,Ecouteurs,760.59,3,5,Especes
2024-06-17,Fes,A,T000463,C1144,F,27,Vetements,Veste,532.51,2,5,Especes
2024-02-18,Casablanca,E,T000464,C1648,F,37,Maison,Chaise,168.33,1,0,Especes
2024-09-23,Casablanca,B,T000465,C1131,F,51,Vetements,Chaussures,399.27,4,0,Carte
2024-05-10,Marrakech,C,T000466,C1465,M,27,Alimentation,Huile,164.21,1,0,Carte
2024-12-20,Fes,D,T000467,C1458,F,44,Alimentation,Huile,191.31,1,0,En ligne
2024-12-05,Agadir,C,T000468,C1568,M,39,Maison,Tapis,621.62,1,0,Especes
2024-05-31,Marrakech,C,T000469,C1139,F,36,Vetements,Veste,650.6,1,0,Especes
2024-07-29,Marrakech,A,T000470,C1400,F,31,Vetements,Chaussures,593.39,1,0,Especes
2024-01-12,Marrakech,C,T000471,C1135,M,58,Sports,Raquette,1128.52,1,10,Carte
2024-11-25,Tanger,E,T000472,C1271,F,27,Beaute,Creme,550.43,1,0,En ligne
2024-05-31,Casablanca,C,T000473,C1519,F,37,Electronique,Casque,1391.1,2,10,Especes
2024-01-30,Marrakech,E,T000474,C1337,F,41,Vetements,Chaussures,803.19,1,5,Especes
2024-08-04,Fes,D,T000475,C1606,M,45,Maison,Coussin,1112.5,1,10,Especes
2024-04-22,Casablanca,C,T000476,C1064,F,32,Maison,Tapis,1094.55,2,0,En ligne
2024-10-01,Agadir,D,T000477,C1563,M,30,Alimentation,The,103,1,0,carte
2024-09-30,Casablanca,C,T000478,C1492,M,41,Vetements,Chaussures,346.25,1,10,Carte
2024-04-09,Casablanca,B,T000479,C1554,F,42,Sports,Ballon,637.92,1,0,En ligne
2024-12-30,Casablanca,D,T000480,C1294,M,26,Vetements,T-shirt,177.79,2,5,Especes
2024-10-23,Tanger,A,T000481,C1309,,30,Beaute,Shampooing,230.33,2,5,Especes
2024-12-20,Tanger,A,T000482,C1008,F,41,Alimentation,Cafe,21.12,1,0,Especes
2024-10-19,Casablanca,A,T000483,C1011,F,37,Alimentation,Pates,17.21,1,5,En ligne
2024-03-21,Marrakech,B,T000484,C1013,F,28,Vetements,T-shirt,414.97,3,0,En ligne
2024-02-27,Agadir,E,T000485,C1100,F,47,Alimentation,Cafe,122.87,2,10,Carte
2024-11-25,Fes,E,T000486,C1226,,40,Sports,Tapis Yoga,1686.71,1,0,Especes
2024-06-11,Tanger,D,T000487,C1522,M,26,Beaute,Maquillage,444.86,2,0,Carte
2024-12-24,Marrakech,C,T000488,C1585,F,20,Maison,Miroir,428.51,2,0,Carte
2024-09-07,Rabat,D,T000489,C1041,M,56,Sports,Velo appartement,1227.55,2,0,Carte
2024-01-24,Marrakech,A,T000490,C1539,M,33,Vetements,Sweat,438.66,1,15,En ligne
2024-03-06,Marrakech,C,T000491,C1481,,48,Maison,Miroir,715.34,1,0,En ligne
2024-09-03,Tanger,E,T000492,C1663,F,27,Maison,Chaise,69.94,2,10,Especes
2024-01-16,Marrakech,E,T000493,C1507,M,36,Alimentation,Pates,187.83,1,0,Especes
2024-12-02,Fes,D,T000494,C1124,F,31,Alimentation,Cereales,108.43,1,0,Especes
2024-09-14,Fes,E,T000495,C1493,M,32,Vetements,Sweat,265.68,2,10,En ligne
2024-10-16,Agadir,B,T000496,C1116,F,36,Vetements,Veste,465.38,2,0,Especes
2024-11-11,Casablanca,D,T000497,C1512,F,40,Alimentation,Riz,73.69,1,10,En-ligne
2024-02-23,Rabat,D,T000498,C1474,F,43,Sports,Ballon,1266.49,2,0,Especes
2024-05-07,Fes,B,T000499,C1025,M,24,Alimentation,Huile,179.84,2,0,En ligne
2024-06-22,Agadir,E,T000500,C1178,M,26,Vetements,Chaussures,723.72,1,0,En ligne
2024-06-30,Casablanca,B,T000501,C1442,F,32,Alimentation,Pates,111.6,1,0,En ligne
2024-12-02,Fes,D,T000502,C1642,M,27,Vetements,T-shirt,383.37,3,0,Carte
2024-04-21,Rabat,C,T000503,C1493,M,33,Sports,Tapis Yoga,967.53,1,5,Especes
2024-05-31,Agadir,B,T000504,C1054,F,40,Alimentation,Cafe,84.67,1,0,Carte
2024-01-18,Agadir,D,T000505,C1668,F,29,Maison,Lampe,116.22,1,10,Especes
2024-08-30,Agadir,E,T000506,C1417,M,44,Electronique,Clavier,1851.86,1,0,Especes
2024-06-06,Marrakech,A,T000507,C1642,M,44,Vetements,Veste,740,1,5,En ligne
2024-11-18,Tanger,A,T000508,C1085,M,41,Alimentation,Huile,161.48,1,0,carte
2024-11-05,Agadir,E,T000509,C1396,F,37,Electronique,Casque,210.61,1,0,Carte
2024-10-07,Casablanca,A,T000510,C1235,F,36,Maison,Table,426.23,2,0,En ligne
2024-03-28,Fes,D,T000511,C1616,F,33,Vetements,Jean,881.82,1,0,Especes
2024-01-03,Casablanca,B,T000512,C1121,M,25,Vetements,Robe,864.23,2,0,Carte
2024-08-10,Rabat,E,T000513,C1637,F,44,Vetements,T-shirt,827.77,2,5,Carte
2024-04-27,Casablanca,A,T000514,C1676,M,41,Sports,Velo appartement,1447.07,1,10,Carte
2024-06-12,Marrakech,E,T000515,C1286,M,28,Beaute,Shampooing,636.26,2,5,Especes
2024-05-03,Marrakech,B,T000516,C1649,F,35,Sports,Tapis Yoga,1427.82,1,10,En ligne
2024-10-14,Fes,C,T000517,C1462,F,46,Maison,Tapis,844.17,1,0,En ligne
2024-01-31,Fes,A,T000518,C1068,M,42,Beaute,Maquillage,73.71,3,10,En ligne
2024-04-29,Marrakech,E,T000519,C1322,F,44,Alimentation,Cereales,90.64,2,0,Especes
2024-04-03,Tanger,B,T000520,C1394,M,23,Sports,Raquette,635.41,2,0,Especes
2024-02-18,Fes,B,T000521,C1165,F,41,Vetements,Chaussures,387.52,1,10,En ligne
2024-11-08,Tanger,C,T000522,C1095,M,,Sports,Tapis Yoga,1053.87,1,5,En ligne
2024-10-01,Rabat,E,T000523,C1076,M,35,Electronique,Smartphone,3416.78,2,10,Carte
2024-04-06,Fes,E,T000524,C1129,M,33,Alimentation,Cereales,45.54,2,15,Carte
2024-01-16,Tanger,B,T000525,C1524,M,52,Maison,Miroir,164.55,2,10,Especes
2024-10-10,Rabat,C,T000526,C1227,F,51,Alimentation,Riz,84.13,1,,Carte
2024-05-07,Agadir,A,T000527,C1316,F,51,Alimentation,The,108.76,2,0,En ligne
2024-06-20,Marrakech,B,T000528,C1582,M,42,Sports,Chaussures Running,881.54,1,10,Especes
2024-10-20,Agadir,B,T000529,C1420,F,34,Alimentation,The,34.73,1,10,Carte
2024-03-26,Fes,E,T000530,C1221,F,45,Maison,Lampe,877.77,1,0,Especes
2024-09-04,Marrakech,B,T000531,C1015,M,25,Electronique,Tablette,1102.53,1,0,Carte
2024-02-29,Agadir,E,T000532,C1499,,48,Alimentation,The,80.95,1,0,En ligne
2024-08-21,Agadir,C,T000533,C1486,M,24,Vetements,Chaussures,606.45,1,10,En ligne
2024-07-23,Agadir,D,T000534,C1288,F,27,Alimentation,Riz,192.96,1,5,Carte
2024-01-19,Tanger,C,T000535,C1384,M,31,Alimentation,The,141.8,2,0,En ligne
2024-03-23,Tanger,C,T000536,C1584,M,32,Vetements,Veste,283.73,2,0,En-ligne
2024-07-30,Fes,B,T000537,C1323,F,32,Beaute,Parfum,295.55,1,10,Especes
2024-06-14,Marrakech,C,T000538,C1566,,30,Maison,Chaise,260.56,2,0,Carte
2024-09-13,Tanger,C,T000539,C1549,F,24,Sports,Raquette,212.24,1,0,En ligne
2024-09-13,Fes,D,T000540,C1637,M,37,Vetements,Chaussures,211.91,2,0,Especes
2024-05-12,Agadir,E,T000541,C1147,F,32,Maison,Table,299.21,1,15,Carte
2024-06-09,Casablanca,C,T000542,C1227,M,35,Beaute,Creme,208.62,2,0,Carte
2024-07-14,Casablanca,E,T000543,C1531,,20,Beaute,Creme,443.85,3,5,Carte
2024-08-30,Tanger,C,T000544,C1170,M,35,Beaute,Shampooing,62.07,1,0,Especes
2024-04-08,Tanger,A,T000545,C1498,F,40,Electronique,Clavier,1566.66,1,0,carte
2024-08-26,Marrakech,E,T000546,C1036,M,37,Electronique,Smartphone,3169.78,2,0,carte
2024-01-21,Rabat,C,T000547,C1693,M,44,Maison,Table,779.02,1,0,Carte
2024-03-24,Fes,E,T000548,C1508,M,26,Alimentation,Pates,200.56,3,0,Carte
2024-11-28,Casablanca,E,T000549,C1450,M,43,Electronique,Casque,1543.43,2,15,Especes
2024-04-19,Marrakech,B,T000550,C1674,M,28,Maison,Table,1270.88,1,0,Carte
2024-11-06,Fes,D,T000551,C1642,F,38,Maison,Lampe,1224.16,1,5,Especes
2024-10-04,Agadir,B,T000552,C1321,F,20,Vetements,Sweat,567.09,4,,Carte
2024-11-25,Tanger,C,T000553,C1179,F,42,Alimentation,Huile,135.1,1,5,En ligne
2024-03-28,Tanger,B,T000554,C1208,M,36,Beaute,Creme,354.54,2,0,Especes
2024-08-28,Tanger,A,T000555,C1655,,37,Electronique,Smartphone,644.8,1,0,En ligne
2024-05-25,Casablanca,B,T000556,C1277,F,35,Alimentation,Cereales,81.33,1,0,Especes
2024-01-20,Marrakech,C,T000557,C1638,M,39,Alimentation,Cafe,97.28,2,10,En ligne
2024-08-05,Agadir,C,T000558,C1670,F,36,Maison,Coussin,734.54,2,10,Carte
2024-10-06,Rabat,E,T000559,C1193,F,61,Vetements,Chaussures,389.61,1,10,CB
2024-06-01,Fes,C,T000560,C1488,F,36,Maison,Miroir,206.19,1,10,En ligne
2024-02-18,Marrakech,C,T000561,C1674,M,41,Vetements,Chaussures,537.85,2,0,Especes
2024-09-06,Rabat,D,T000562,C1499,M,24,Vetements,Jean,678.65,1,10,Especes
2024-12-27,Fes,B,T000563,C1066,F,29,Sports,Halteres,1350.26,2,0,Carte
2024-08-06,Agadir,E,T000564,C1257,F,40,Sports,Chaussures Running,1127.13,1,10,En-ligne
2024-01-17,Rabat,D,T000565,C1632,M,27,Maison,Table,728.78,2,0,Carte
2024-05-28,Rabat,C,T000566,C1648,M,25,Beaute,Parfum,109.09,1,0,Especes
2024-08-27,Casablanca,A,T000567,C1487,M,20,Alimentation,Pates,137.34,1,15,En ligne
2024-08-25,Casablanca,A,T000568,C1265,M,22,Alimentation,Huile,195.04,1,10,Carte
2024-02-20,Rabat,D,T000569,C1098,F,28,Alimentation,Riz,85.67,1,0,Especes
2024-10-01,Fes,A,T000570,C1086,F,35,Beaute,Shampooing,102.38,1,0,En ligne
2024-04-03,Fes,B,T000571,C1507,F,35,Alimentation,Cereales,15.37,2,0,Especes
2024-07-15,Tanger,A,T000572,C1664,M,19,Alimentation,The,65.08,1,,Especes
2024-10-13,Agadir,D,T000573,C1453,M,45,Maison,Table,1129.38,2,0,Carte
2024-03-07,Tanger,C,T000574,C1128,F,29,Maison,Tapis,491.71,1,0,En ligne
